GOOD,994789,Cross Country Express Shippers,Spirit Soda,CA,CA,-1,450,,
GOOD,994791,Cross Country Express Shippers,Anova,CA,CA,0.3,750,,
GOOD,994794,Cross Country Express Shippers,Anova,CA,CA,0,775,,
GOOD,994799,Delagato's Express,Anova,MD,PA,0.5,325,,
GOOD,994802,Greenway Carriers,Anova,PA,PA,0.7,400,,
GOOD,994803,Greenway Carriers,Anova,CA,CA,-6,800,,
GOOD,994807,Airtight Shipping,Accent on Style,MD,NY,0.6,800,,36
GOOD,994809,Greenway Carriers,Firebright,WA,WA,-0.5,276,,
GOOD,994810,Greenway Carriers,Firebright,WA,WA,0.5,250,,
GOOD,994815,Cross Country Express Shippers,Koncept,NY,WA,-0.2,4,50,
GOOD,994817,Cross Country Express Shippers,Firebright,WA,WA,0.3,225,,
GOOD,994818,Cross Country Express Shippers,Firebright,WA,WA,-1.5,250,,
GOOD,994819,Delagato's Express,Firebright,WA,WA,0.3,225,,
GOOD,994820,Airtight Shipping,Firebright,CA,WA,0,1,650,
GOOD,994824,Cross Country Express Shippers,Spirit Soda,CA,AZ,0,830,,
GOOD,994828,Cross Country Express Shippers,Spirit Soda,CA,CA,0,318,,
GOOD,994833,Federal Amulgated,Anova,NE,KS,0,525,,
GOOD,994834,Greenway Carriers,Anova,CA,CA,-4,620,,
GOOD,994837,Delagato's Express,Spirit Soda,CA,CA,0,450,,
GOOD,994838,Xpressway,Spirit Soda,CA,CA,0.5,525,,
GOOD,994839,Greenway Carriers,Spirit Soda,CA,CA,0.1,500,,
GOOD,994841,Greenway Carriers,Firebright,WA,WA,0.3,250,,
GOOD,994842,Greenway Carriers,Firebright,WA,WA,-0.8,225,,
GOOD,994845,Xpressway,M-Tell Wireless,NV,CA,0.3,675,,
GOOD,994847,Delagato's Express,Anova,GA,GA,0.3,400,,
GOOD,994848,Cross Country Express Shippers,Anova,GA,GA,-0.2,380,,
GOOD,994849,Greenway Carriers,Anova,OK,TX,-1.3,635,,
GOOD,994851,Xpressway,Firebright,WA,WA,0.8,225,,
GOOD,994852,Cross Country Express Shippers,Firebright,WA,WA,-0.3,250,,
GOOD,994856,Xpressway,Spirit Soda,CA,CA,0,525,,
GOOD,994861,Delagato's Express,Spirit Soda,CA,CA,-1.1,350,,
GOOD,994862,Federal Amulgated,Spirit Soda,CA,CA,0,350,,
GOOD,994864,Delagato's Express,M-Tell Wireless,OK,CA,-0.5,2,200,
GOOD,994865,Federal Amulgated,Anova,NE,KS,0,525,,
GOOD,994866,Delagato's Express,Anova,TX,TX,-0.8,560,,
GOOD,994871,Cross Country Express Shippers,Firebright,WA,WA,0.3,225,,
GOOD,994874,Delagato's Express,Anova,TX,CO,0,950,,
GOOD,994880,Airtight Shipping,Spirit Soda,CA,CA,0.3,400,,
GOOD,994881,Federal Amulgated,Firebright,CA,WA,-3.3,1,675,
GOOD,994882,Federal Amulgated,Spirit Soda,CA,CA,0.8,400,,
GOOD,994883,Greenway Carriers,Firebright,CA,WA,0.3,1,650,
GOOD,994884,Cross Country Express Shippers,Firebright,WA,WA,0.5,450,,
GOOD,994885,Delagato's Express,Wayerhouse,CA,WA,-0.1,2,400,
GOOD,994888,Xpressway,Spirit Soda,CA,CA,0,350,,
GOOD,994890,Cross Country Express Shippers,Firebright,WA,WA,0.3,290,,
GOOD,994891,Airtight Shipping,Anova,TX,TX,-1.8,565,,
GOOD,994893,Delagato's Express,Anova,MN,KS,-1.5,1,175,
GOOD,994898,Xpressway,Anova,NE,KS,0.5,525,,
GOOD,994899,Cross Country Express Shippers,Anova,OK,TX,-0.4,635,,
GOOD,994900,Airtight Shipping,Anova,TX,TX,0.1,560,,
GOOD,994905,Greenway Carriers,Spirit Soda,CA,CA,0.5,540,,
GOOD,994913,Greenway Carriers,M-Tell Wireless,VA,IN,0,900,,
GOOD,994914,Cross Country Express Shippers,Anova,TX,TX,0.5,580,,
GOOD,994915,Federal Amulgated,Anova,TX,TX,0,600,,
GOOD,994916,Xpressway,Anova,GA,GA,0,375,,
GOOD,994918,Delagato's Express,Spirit Soda,CA,CA,0.5,350,,
GOOD,994919,Federal Amulgated,Spirit Soda,CA,CA,0,318,,
GOOD,994920,Greenway Carriers,Spirit Soda,CA,CA,0,350,,
GOOD,994921,Xpressway,Spirit Soda,CA,CA,0.8,318,,
GOOD,994922,Airtight Shipping,Spirit Soda,CA,CA,0.7,450,,
GOOD,994924,Cross Country Express Shippers,Spirit Soda,CA,CA,-1.5,325,,
GOOD,994925,Federal Amulgated,Spirit Soda,CA,AZ,-0.5,800,,
GOOD,994926,Xpressway,Spirit Soda,CA,CA,0,540,,
GOOD,994927,Cross Country Express Shippers,Spirit Soda,CA,CA,0,525,,
GOOD,994928,Greenway Carriers,M-Tell Wireless,WA,CA,-3,1,100,
GOOD,994929,Xpressway,M-Tell Wireless,WA,CA,-0.5,1,100,
GOOD,994930,Airtight Shipping,Spirit Soda,CA,CA,0,465,,
GOOD,994935,Cross Country Express Shippers,Spirit Soda,CA,CA,0.8,540,,
GOOD,994936,Federal Amulgated,Spirit Soda,CA,CA,0.5,318,,
GOOD,994937,Greenway Carriers,Anova,CA,CA,-1.3,650,,
GOOD,994939,Delagato's Express,Spirit Soda,CA,CA,0,613,,
GOOD,994940,Xpressway,Spirit Soda,CA,CA,0.6,318,,
GOOD,994942,Greenway Carriers,Spirit Soda,CA,CA,0.3,350,,
GOOD,994944,Greenway Carriers,Spirit Soda,CA,CA,-0.3,300,,
GOOD,994945,Xpressway,Anova,TX,TX,-0.7,560,,
GOOD,994946,Federal Amulgated,Anova,ID,UT,-1,500,,
GOOD,994947,Cross Country Express Shippers,Anova,ID,UT,-4.5,500,,
GOOD,994949,Cross Country Express Shippers,Anova,TX,TX,0,560,,
GOOD,994950,Greenway Carriers,Spirit Soda,CA,CA,0,475,,
GOOD,994953,Xpressway,Spirit Soda,CA,CA,0.5,500,,
GOOD,994954,Greenway Carriers,Spirit Soda,CA,CA,-0.2,675,,
GOOD,994956,Cross Country Express Shippers,Firebright,WA,WA,0.3,275,,
GOOD,994957,Federal Amulgated,Spirit Soda,CA,CA,0,318,,
GOOD,994959,Greenway Carriers,Spirit Soda,CA,CA,1,450,,
GOOD,994960,Airtight Shipping,Firebright,KY,LA,-1.9,1,95,
GOOD,994965,Greenway Carriers,Firebright,WA,WA,-2.5,275,,
GOOD,994966,Airtight Shipping,Accent on Style,MD,NY,0,650,,0
GOOD,994967,Delagato's Express,Firebright,WA,WA,0.5,250,,
GOOD,994968,Cross Country Express Shippers,Anova,GA,GA,-1.4,375,,
GOOD,994970,Cross Country Express Shippers,Anova,TX,TX,0,550,,
GOOD,994972,Greenway Carriers,Anova,OK,TX,-3,627,,
GOOD,994973,Greenway Carriers,Anova,TX,TX,-0.3,600,,
GOOD,994975,Xpressway,Anova,NE,KS,-3.5,525,,
GOOD,994980,Federal Amulgated,Eliza Software,CA,TN,0,3,150,
GOOD,994982,Xpressway,Eliza Software,CA,TN,-0.5,3,150,
GOOD,994983,Federal Amulgated,Eliza Software,CA,TN,0,3,150,
GOOD,994985,Cross Country Express Shippers,Eliza Software,CA,TN,0.7,3,150,
GOOD,994986,Cross Country Express Shippers,Eliza Software,CA,TN,0.3,3,150,
GOOD,994987,Cross Country Express Shippers,Eliza Software,CA,TN,0.8,3,513,
GOOD,994988,Xpressway,Eliza Software,CA,TN,-0.3,3,150,
GOOD,994989,Delagato's Express,Eliza Software,CA,TN,-0.5,3,150,
GOOD,994990,Cross Country Express Shippers,Eliza Software,CA,TN,0.2,3,150,
GOOD,994991,Airtight Shipping,Eliza Software,CA,TN,-0.8,3,175,
GOOD,994995,Delagato's Express,Eliza Software,CA,TN,0,3,150,
GOOD,994996,Airtight Shipping,Eliza Software,CA,TN,0.8,3,900,
GOOD,994997,Delagato's Express,Eliza Software,CA,TN,-0.2,3,538,
GOOD,995000,Federal Amulgated,Spirit Soda,CA,CA,-0.2,535,,
GOOD,995001,Cross Country Express Shippers,Anova,CA,CA,0.2,775,,
GOOD,995003,Cross Country Express Shippers,Eliza Software,CA,TN,0.5,3,150,
GOOD,995010,Greenway Carriers,Anova,CA,CA,0.5,280,,
GOOD,995011,Xpressway,Firebright,WA,WA,-0.2,275,,
GOOD,995013,Xpressway,Firebright,WA,WA,-0.8,225,,
GOOD,995014,Federal Amulgated,Firebright,WA,WA,0,276,,
GOOD,995015,Delagato's Express,Firebright,WA,WA,0,225,,
GOOD,995016,Cross Country Express Shippers,Anova,AZ,UT,0.8,1,150,
GOOD,995019,Greenway Carriers,Firebright,WA,WA,-3,250,,
GOOD,995020,Greenway Carriers,Firebright,WA,WA,-0.5,225,,
GOOD,995023,Greenway Carriers,M-Tell Wireless,NY,FL,-0.5,1,700,
GOOD,995026,Delagato's Express,Accent on Style,NC,KY,0,600,,0
GOOD,995027,Xpressway,Accent on Style,CO,CA,0.2,1,100,12
GOOD,995028,Cross Country Express Shippers,Anova,CA,CA,-2,775,,
GOOD,995031,Delagato's Express,Inotech Ltd.,IL,MO,0,800,,
GOOD,995033,Greenway Carriers,Spirit Soda,CA,CA,0,525,,
GOOD,995035,Greenway Carriers,M-Tell Wireless,TX,KY,-0.5,1,200,
GOOD,995036,Federal Amulgated,M-Tell Wireless,MI,KY,-0.8,750,,
GOOD,995044,Greenway Carriers,Anova,PA,PA,0.8,380,,
GOOD,995045,Airtight Shipping,Value Mart,OK,MS,-6,735,,
GOOD,995046,Cross Country Express Shippers,Value Mart,OK,MS,-1,750,,
GOOD,995048,Delagato's Express,Firebright,CA,CA,-0.5,500,,
GOOD,995055,Greenway Carriers,Anova,TX,TX,-0.5,615,,
GOOD,995056,Xpressway,Firebright,WA,WA,-5.5,225,,
GOOD,995057,Greenway Carriers,Firebright,WA,WA,0,225,,
GOOD,995058,Greenway Carriers,Firebright,WA,WA,-2.5,223,,
GOOD,995059,Greenway Carriers,Firebright,WA,WA,0,215,,
GOOD,995060,Greenway Carriers,Spirit Soda,CA,CA,0.5,500,,
GOOD,995061,Airtight Shipping,Anova,TX,CO,0.3,950,,
GOOD,995062,Delagato's Express,Anova,TX,CO,-0.5,925,,
GOOD,995065,Delagato's Express,Anova,CA,CA,0.5,300,,
GOOD,995066,Cross Country Express Shippers,Anova,CA,CA,-2.5,800,,
GOOD,995068,Greenway Carriers,Spirit Soda,AZ,NM,0.3,800,,
GOOD,995070,Greenway Carriers,Anova,OK,TX,0.4,627,,
GOOD,995071,Federal Amulgated,Accent on Style,WA,CA,0.2,1,320,12
GOOD,995074,Airtight Shipping,Anova,NM,CO,0.8,1,0,
GOOD,995075,Greenway Carriers,Accent on Style,CA,CA,0.7,500,,42
GOOD,995076,Xpressway,Accent on Style,UT,CA,0,800,,0
GOOD,995077,Xpressway,Anova,GA,GA,-3.3,337,,
GOOD,995078,Federal Amulgated,Anova,GA,GA,-0.5,400,,
GOOD,995080,Federal Amulgated,Firebright,WA,WA,0,223,,
GOOD,995081,Xpressway,Anova,TX,TX,0.5,550,,
GOOD,995082,Cross Country Express Shippers,Firebright,WA,WA,-24.5,250,,
GOOD,995089,Xpressway,Spirit Soda,CA,CA,0.2,400,,
GOOD,995090,Greenway Carriers,Spirit Soda,CA,CA,0,400,,
GOOD,995091,Greenway Carriers,Spirit Soda,CA,CA,0,400,,
GOOD,995092,Delagato's Express,Firebright,WA,WA,-1.3,290,,
GOOD,995094,Airtight Shipping,Anova,AZ,UT,0,1,125,
GOOD,995095,Xpressway,Firebright,OR,OR,0,365,,
GOOD,995097,Greenway Carriers,Spirit Soda,CA,CA,0.5,540,,
GOOD,995099,Greenway Carriers,Firebright,PA,PA,0.5,227,,
GOOD,995100,Xpressway,Firebright,WA,WA,0.5,275,,
GOOD,995101,Greenway Carriers,Accent on Style,MT,CA,0.5,1,25,30
GOOD,995103,Airtight Shipping,Spirit Soda,CA,CA,0.5,465,,
GOOD,995104,Cross Country Express Shippers,Spirit Soda,CA,CA,-4,500,,
GOOD,995106,Cross Country Express Shippers,Spirit Soda,CA,CA,0.6,482,,
GOOD,995111,Cross Country Express Shippers,Spirit Soda,CA,CA,0,475,,
GOOD,995112,Federal Amulgated,Spirit Soda,CA,CA,-24.5,475,,
GOOD,995113,Greenway Carriers,Spirit Soda,CA,CA,-0.9,450,,
GOOD,995115,Greenway Carriers,Spirit Soda,CA,CA,-1,375,,
GOOD,995117,Federal Amulgated,M-Tell Wireless,PA,CA,-21,3,500,
GOOD,995118,Federal Amulgated,Spirit Soda,AZ,NM,-0.5,850,,
GOOD,995126,Delagato's Express,Spirit Soda,CA,CA,0.3,475,,
GOOD,995127,Greenway Carriers,Firebright,WA,WA,0.6,225,,
GOOD,995128,Federal Amulgated,Firebright,WA,WA,0.1,225,,
GOOD,995129,Greenway Carriers,Firebright,WA,WA,0.5,225,,
GOOD,995130,Xpressway,Firebright,WA,WA,0.8,250,,
GOOD,995132,Greenway Carriers,Anova,NM,CO,0,625,,
GOOD,995133,Delagato's Express,Anova,NE,KS,0.3,525,,
GOOD,995136,Cross Country Express Shippers,Koncept,OR,TX,-1,2,664,
GOOD,995137,Cross Country Express Shippers,Spirit Soda,CA,CA,-1.4,500,,
GOOD,995138,Airtight Shipping,Spirit Soda,CA,CA,-0.3,490,,
GOOD,995141,Airtight Shipping,Spirit Soda,CA,CA,-0.7,475,,
GOOD,995142,Cross Country Express Shippers,Spirit Soda,CA,CA,-0.7,475,,
GOOD,995143,Xpressway,Spirit Soda,CA,CA,0,450,,
GOOD,995145,Airtight Shipping,Spirit Soda,CA,CA,0.3,475,,
GOOD,995148,Cross Country Express Shippers,Spirit Soda,CA,CA,0,475,,
GOOD,995149,Greenway Carriers,Spirit Soda,CA,CA,0.7,400,,
GOOD,995154,Delagato's Express,Spirit Soda,CA,CA,0.7,475,,
GOOD,995155,Delagato's Express,Spirit Soda,CA,CA,-6,475,,
GOOD,995157,Greenway Carriers,Spirit Soda,CA,CA,-0.5,500,,
GOOD,995160,Xpressway,Spirit Soda,CA,CA,0.5,500,,
GOOD,995161,Xpressway,Spirit Soda,CA,CA,0.5,470,,
GOOD,995163,Airtight Shipping,Spirit Soda,CA,CA,0.5,475,,
GOOD,995164,Xpressway,Spirit Soda,CA,CA,-3.3,475,,
GOOD,995165,Cross Country Express Shippers,Spirit Soda,CA,CA,0.5,700,,
GOOD,995168,Xpressway,Spirit Soda,CA,CA,0.2,695,,
GOOD,995169,Delagato's Express,Spirit Soda,CA,CA,0.8,675,,
GOOD,995170,Cross Country Express Shippers,Spirit Soda,CA,CA,0,675,,
GOOD,995171,Xpressway,Anova,OK,TX,0.8,560,,
GOOD,995172,Delagato's Express,Inotech Ltd.,IL,SC,0.8,1,300,
GOOD,995174,Airtight Shipping,Spirit Soda,AZ,NM,0.5,825,,
GOOD,995177,Airtight Shipping,Wayerhouse,CA,WA,-8,2,200,
GOOD,995178,Greenway Carriers,Anova,GA,GA,0.7,325,,
GOOD,995180,Federal Amulgated,Anova,GA,GA,0,350,,
GOOD,995181,Federal Amulgated,Anova,GA,GA,0,350,,
GOOD,995186,Delagato's Express,Spirit Soda,CA,CA,0,450,,
GOOD,995187,Cross Country Express Shippers,Spirit Soda,CA,CA,0.5,318,,
GOOD,995189,Airtight Shipping,Spirit Soda,CA,CA,-0.5,325,,
GOOD,995190,Greenway Carriers,Spirit Soda,CA,CA,-1,325,,
GOOD,995192,Xpressway,Spirit Soda,MA,NV,-1.8,3,75,
GOOD,995193,Greenway Carriers,Spirit Soda,CA,CA,-0.3,450,,
GOOD,995194,Cross Country Express Shippers,Firebright,OR,WA,0,355,,
GOOD,995196,Greenway Carriers,Firebright,CA,WA,-0.3,1,700,
GOOD,995198,Airtight Shipping,Spirit Soda,CA,WA,0.6,1,500,
GOOD,995202,Xpressway,Spirit Soda,CA,CA,0.8,500,,
GOOD,995203,Delagato's Express,Spirit Soda,CA,CA,0,675,,
GOOD,995208,Cross Country Express Shippers,Anova,GA,GA,0,325,,
GOOD,995210,Greenway Carriers,Spirit Soda,AZ,NM,0,946,,
GOOD,995211,Greenway Carriers,Spirit Soda,CA,CA,0.5,675,,
GOOD,995212,Xpressway,Spirit Soda,CA,CA,0.5,700,,
GOOD,995216,Xpressway,Anova,GA,GA,0,325,,
GOOD,995222,Greenway Carriers,Anova,CA,CA,-1.3,800,,
GOOD,995223,Delagato's Express,Spirit Soda,CA,CA,0.8,320,,
GOOD,995226,Airtight Shipping,M-Tell Wireless,NV,WA,-1.5,1,200,
GOOD,995228,Airtight Shipping,Anova,OK,TX,-1.3,570,,
GOOD,995231,Airtight Shipping,Firebright,OR,OR,0.8,270,,
GOOD,995233,Airtight Shipping,Wayerhouse,CA,WA,-1.5,2,300,
GOOD,995234,Greenway Carriers,M-Tell Wireless,CA,WA,0,1,575,
GOOD,995238,Greenway Carriers,Anova,TX,CO,0,950,,
GOOD,995239,Greenway Carriers,Anova,NE,KS,-0.2,525,,
GOOD,995240,Federal Amulgated,Spirit Soda,CA,CA,0.5,450,,
GOOD,995241,Greenway Carriers,Spirit Soda,CA,CA,0.1,318,,
GOOD,995243,Xpressway,Spirit Soda,CA,CA,0,250,,
GOOD,995246,Airtight Shipping,Spirit Soda,TX,CA,0,2,994,
GOOD,995248,Cross Country Express Shippers,Anova,GA,GA,0.1,325,,
GOOD,995251,Cross Country Express Shippers,Spirit Soda,CA,CA,0.3,366,,
GOOD,995252,Federal Amulgated,Spirit Soda,CA,CA,-0.2,318,,
GOOD,995255,Cross Country Express Shippers,Spirit Soda,CA,CA,0.4,450,,
GOOD,995257,Cross Country Express Shippers,Spirit Soda,CA,CA,0,325,,
GOOD,995261,Cross Country Express Shippers,Firebright,WA,WA,-3,225,,
GOOD,995263,Federal Amulgated,Eliza Software,CA,TN,0,3,100,
GOOD,995266,Xpressway,Firebright,OR,OR,0.8,378,,
GOOD,995269,Cross Country Express Shippers,Koncept,LA,KY,-0.5,1,150,
GOOD,995270,Greenway Carriers,Accent on Style,FL,KY,0.3,1,0,18
GOOD,995272,Greenway Carriers,Anova,NE,KS,0.3,525,,
GOOD,995273,Cross Country Express Shippers,Accent on Style,CA,CA,0,500,,0
GOOD,995274,Delagato's Express,Accent on Style,PA,KY,-5,800,,-300
GOOD,995277,Airtight Shipping,Eliza Software,CA,TN,0.3,2,900,
GOOD,995278,Cross Country Express Shippers,Eliza Software,CA,TN,-1.9,3,100,
GOOD,995279,Greenway Carriers,Anova,AZ,UT,-4,1,200,
GOOD,995281,Cross Country Express Shippers,Anova,AZ,UT,-4,1,417,
GOOD,995282,Greenway Carriers,Anova,AZ,UT,-0.5,1,200,
GOOD,995284,Delagato's Express,Eliza Software,CA,TN,0.3,3,0,
GOOD,995287,Cross Country Express Shippers,M-Tell Wireless,NY,IL,0.8,1,100,
GOOD,995288,Delagato's Express,M-Tell Wireless,NY,WI,0,1,697,
GOOD,995291,Airtight Shipping,Firebright,WA,WA,0.2,225,,
GOOD,995292,Cross Country Express Shippers,Firebright,WA,WA,-0.2,243,,
GOOD,995293,Greenway Carriers,Firebright,WA,WA,0,225,,
GOOD,995295,Delagato's Express,Spirit Soda,CA,CA,-2.5,318,,
GOOD,995297,Airtight Shipping,Spirit Soda,CA,CA,0.5,200,,
GOOD,995298,Federal Amulgated,Spirit Soda,CA,CA,-2.3,200,,
GOOD,995300,Greenway Carriers,Spirit Soda,CA,CA,-0.3,200,,
GOOD,995301,Greenway Carriers,Spirit Soda,CA,CA,0.8,200,,
GOOD,995302,Xpressway,Spirit Soda,CA,CA,-1,200,,
GOOD,995303,Delagato's Express,Spirit Soda,CA,CA,0,200,,
GOOD,995304,Delagato's Express,Spirit Soda,CA,CA,0.5,200,,
GOOD,995305,Delagato's Express,Firebright,KY,FL,0,995,,
GOOD,995306,Delagato's Express,Spirit Soda,CA,CA,-1,275,,
GOOD,995307,Federal Amulgated,Spirit Soda,CA,CA,0.8,425,,
GOOD,995308,Xpressway,Value Mart,GA,WA,0,208,,
GOOD,995309,Xpressway,Firebright,WA,WA,-2.1,308,,
GOOD,995311,Airtight Shipping,Spirit Soda,CA,CA,-1,200,,
GOOD,995313,Greenway Carriers,Anova,CA,CA,0,500,,
GOOD,995316,Cross Country Express Shippers,Spirit Soda,AZ,NM,0.7,900,,
GOOD,995317,Greenway Carriers,Anova,NM,CO,0.8,635,,
GOOD,995319,Federal Amulgated,Firebright,WA,WA,-0.1,225,,
GOOD,995321,Federal Amulgated,Firebright,WA,WA,0.1,225,,
GOOD,995322,Greenway Carriers,Spirit Soda,CA,CA,0.5,318,,
GOOD,995323,Delagato's Express,Anova,CA,CA,0.8,800,,
GOOD,995324,Greenway Carriers,Spirit Soda,CA,CA,0,450,,
GOOD,995326,Airtight Shipping,Spirit Soda,CA,CA,0.5,400,,
GOOD,995327,Xpressway,M-Tell Wireless,NY,WI,-0.2,1,500,
GOOD,995328,Delagato's Express,Anova,GA,GA,0.2,350,,
GOOD,995329,Federal Amulgated,Anova,GA,GA,0,325,,
GOOD,995330,Xpressway,Anova,GA,GA,0.6,340,,
GOOD,995331,Airtight Shipping,Anova,AL,GA,0,550,,
GOOD,995333,Greenway Carriers,Anova,GA,GA,0.5,475,,
GOOD,995335,Airtight Shipping,Firebright,WA,WA,0,480,,
GOOD,995336,Xpressway,Spirit Soda,CA,WA,0,1,550,
GOOD,995338,Airtight Shipping,Spirit Soda,CA,CA,0,400,,
GOOD,995343,Cross Country Express Shippers,Inotech Ltd.,IL,MO,0.3,900,,
GOOD,995345,Cross Country Express Shippers,Inotech Ltd.,IL,MO,0.5,850,,
GOOD,995346,Xpressway,Firebright,OR,WA,-1,478,,
GOOD,995350,Cross Country Express Shippers,Anova,AZ,CA,0,1,175,
GOOD,995352,Greenway Carriers,Anova,TX,TX,-2.7,560,,
GOOD,995354,Greenway Carriers,Anova,AL,GA,0,550,,
GOOD,995358,Greenway Carriers,Anova,MN,KS,-0.5,1,10,
GOOD,995361,Airtight Shipping,Firebright,OR,OR,0,358,,
GOOD,995367,Delagato's Express,Spirit Soda,CA,CA,0.8,550,,
GOOD,995370,Greenway Carriers,Spirit Soda,CA,CA,-2.3,420,,
GOOD,995371,Cross Country Express Shippers,Spirit Soda,CA,CA,0,425,,
GOOD,995377,Greenway Carriers,Spirit Soda,CA,CA,0.5,320,,
GOOD,995378,Greenway Carriers,Spirit Soda,CA,CA,-0.8,346,,
GOOD,995380,Xpressway,Spirit Soda,CA,CA,-0.5,320,,
GOOD,995381,Greenway Carriers,Anova,AZ,UT,-0.5,1,200,
GOOD,995382,Cross Country Express Shippers,Anova,AZ,UT,0.8,1,200,
GOOD,995383,Greenway Carriers,Spirit Soda,CA,NV,-0.5,650,,
GOOD,995385,Federal Amulgated,Firebright,KY,VA,-2.7,1,130,
GOOD,995386,Cross Country Express Shippers,Firebright,KY,TN,-4.5,560,,
GOOD,995388,Airtight Shipping,Spirit Soda,CA,NV,-1.5,675,,
GOOD,995390,Greenway Carriers,Spirit Soda,CA,CA,0.5,350,,
GOOD,995391,Cross Country Express Shippers,Spirit Soda,CA,NV,0.6,685,,
GOOD,995392,Delagato's Express,Spirit Soda,CA,CA,-2,225,,
GOOD,995393,Greenway Carriers,Firebright,OR,WA,-0.5,439,,
GOOD,995394,Cross Country Express Shippers,Firebright,OR,WA,0,765,,
GOOD,995396,Greenway Carriers,Viktoria's,AR,WI,-1,1,0,
GOOD,995399,Federal Amulgated,Spirit Soda,CA,CA,0.5,475,,
GOOD,995401,Federal Amulgated,Spirit Soda,AZ,NM,-4.4,875,,
GOOD,995407,Airtight Shipping,M-Tell Wireless,NY,WI,-0.8,1,100,
GOOD,995408,Xpressway,Anova,OK,TX,0.3,550,,
GOOD,995410,Delagato's Express,M-Tell Wireless,NY,FL,0,1,700,
GOOD,995412,Greenway Carriers,Anova,NE,KS,0.8,550,,
GOOD,995416,Greenway Carriers,Spirit Soda,CA,TX,-1.3,2,600,
GOOD,995417,Cross Country Express Shippers,M-Tell Wireless,VA,IN,0.5,750,,
GOOD,995418,Xpressway,Anova,CA,CA,0,825,,
GOOD,995419,Airtight Shipping,Anova,CA,CA,-0.5,825,,
GOOD,995420,Cross Country Express Shippers,Firebright,KY,VA,0.6,1,85,
GOOD,995422,Cross Country Express Shippers,Accent on Style,TX,CA,0.1,1,600,6
GOOD,995423,Greenway Carriers,Spirit Soda,CA,CA,-1.5,200,,
GOOD,995427,Delagato's Express,Spirit Soda,CA,CA,0.8,200,,
GOOD,995429,Greenway Carriers,Spirit Soda,CA,CA,0.8,200,,
GOOD,995430,Airtight Shipping,Spirit Soda,CA,CA,0.2,200,,
GOOD,995431,Airtight Shipping,Spirit Soda,CA,NV,0,675,,
GOOD,995432,Xpressway,Spirit Soda,CA,NV,0,600,,
GOOD,995433,Airtight Shipping,Spirit Soda,CA,NV,-1,673,,
GOOD,995434,Federal Amulgated,Spirit Soda,CA,CA,0,200,,
GOOD,995435,Xpressway,Spirit Soda,CA,CA,0,400,,
GOOD,995438,Greenway Carriers,Firebright,CA,WA,0,1,650,
GOOD,995440,Xpressway,Firebright,WA,WA,0,450,,
GOOD,995441,Delagato's Express,Spirit Soda,CA,CA,0,675,,
GOOD,995442,Federal Amulgated,Spirit Soda,CA,CA,0,700,,
GOOD,995448,Federal Amulgated,Accent on Style,CO,CA,0.5,1,135,30
GOOD,995451,Airtight Shipping,Anova,AZ,UT,0.5,1,300,
GOOD,995452,Greenway Carriers,Accent on Style,IA,KY,0,1,403,0
GOOD,995454,Cross Country Express Shippers,M-Tell Wireless,NY,FL,0,1,700,
GOOD,995455,Greenway Carriers,Firebright,WA,WA,0.5,225,,
GOOD,995456,Xpressway,Anova,AZ,UT,0,1,75,
GOOD,995459,Greenway Carriers,Spirit Soda,CA,CA,0.9,320,,
GOOD,995460,Greenway Carriers,Spirit Soda,CA,CA,0,484,,
GOOD,995461,Xpressway,Spirit Soda,CA,CA,-3.1,525,,
GOOD,995462,Cross Country Express Shippers,Spirit Soda,CA,CA,-1.2,200,,
GOOD,995464,Xpressway,Spirit Soda,CA,CA,-3.5,700,,
GOOD,995465,Greenway Carriers,Spirit Soda,CA,CA,0.3,700,,
GOOD,995467,Federal Amulgated,Spirit Soda,CA,CA,0.2,700,,
GOOD,995468,Federal Amulgated,Spirit Soda,CA,CA,-2,400,,
GOOD,995469,Xpressway,Spirit Soda,CA,CA,0,425,,
GOOD,995470,Xpressway,Spirit Soda,CA,CA,0.3,400,,
GOOD,995471,Airtight Shipping,Spirit Soda,CA,CA,0.5,400,,
GOOD,995472,Greenway Carriers,Spirit Soda,WA,WA,0,600,,
GOOD,995473,Airtight Shipping,Spirit Soda,WA,OR,0.3,446,,
GOOD,995476,Xpressway,Anova,GA,GA,0.5,285,,
GOOD,995477,Xpressway,Anova,GA,GA,0.3,435,,
GOOD,995479,Airtight Shipping,Anova,GA,GA,-2.5,285,,
GOOD,995482,Federal Amulgated,Spirit Soda,CA,CA,0,385,,
GOOD,995484,Federal Amulgated,Anova,CA,CA,0.5,800,,
GOOD,995487,Cross Country Express Shippers,Firebright,OR,OR,0.3,250,,
GOOD,995488,Federal Amulgated,M-Tell Wireless,TX,KY,0.3,1,100,
GOOD,995492,Xpressway,Anova,TX,TX,-2,550,,
GOOD,995493,Xpressway,Anova,OK,TX,-0.5,550,,
GOOD,995495,Cross Country Express Shippers,Anova,AZ,UT,0,1,500,
GOOD,995497,Federal Amulgated,Firebright,OR,OR,-0.5,367,,
GOOD,995499,Airtight Shipping,Spirit Soda,CA,CA,0.3,450,,
GOOD,995500,Xpressway,Spirit Soda,CA,CA,0,200,,
GOOD,995502,Federal Amulgated,Spirit Soda,CA,CA,0.5,200,,
GOOD,995507,Xpressway,Spirit Soda,CA,AZ,0,800,,
GOOD,995508,Xpressway,Anova,GA,GA,0,400,,
